"Time (UTCG)","yaw (deg)","pitch (deg)","roll (deg)","precession (deg)","nutation (deg)","spin (deg)","precession (deg)","nutation (deg)","spin (deg)","q1","q2","q3","q4","wx (deg/sec)","wy (deg/sec)","wz (deg/sec)","w mag (deg/sec)","RightAscension of w (deg)","Declination of w (deg)","Eigen-Angle (deg)","Eigen-Axis x","Eigen-Axis y","Eigen-Axis z"
26 Jul 2022 02:40:50.000,-179.657,-56.003,90.373,123.997,0.033,-90.209,-146.003,90.209,-89.967,-0.332771,-0.625368,0.623287,0.331197,0.000000,-0.052795,0.000011,0.052795,-90.000,0.012,141.317,-0.352675,-0.662774,0.660568
26 Jul 2022 02:41:00.000,-179.662,-55.475,90.368,124.525,0.035,-90.208,-145.475,90.208,-89.965,-0.329896,-0.626887,0.624814,0.328312,0.000000,-0.052792,0.000011,0.052792,-90.000,0.012,141.667,-0.349256,-0.663675,0.661480
26 Jul 2022 02:41:10.000,-179.666,-54.947,90.362,125.052,0.037,-90.208,-144.947,90.208,-89.963,-0.327015,-0.628393,0.626327,0.325420,0.000000,-0.052790,0.000011,0.052790,-90.000,0.012,142.018,-0.345839,-0.664565,0.662381
26 Jul 2022 02:41:20.000,-179.670,-54.419,90.357,125.580,0.039,-90.208,-144.419,90.208,-89.961,-0.324127,-0.629885,0.627827,0.322521,0.000000,-0.052787,0.000011,0.052787,-90.000,0.012,142.369,-0.342425,-0.665445,0.663271
26 Jul 2022 02:41:30.000,-179.674,-53.891,90.352,126.108,0.042,-90.207,-143.892,90.207,-89.958,-0.321232,-0.631364,0.629314,0.319615,0.000000,-0.052785,0.000011,0.052785,-90.000,0.012,142.721,-0.339014,-0.666314,0.664150
26 Jul 2022 02:41:40.000,-179.678,-53.363,90.347,126.636,0.044,-90.207,-143.364,90.207,-89.956,-0.318330,-0.632829,0.630787,0.316703,0.000000,-0.052782,0.000011,0.052782,-90.000,0.012,143.073,-0.335606,-0.667172,0.665019
26 Jul 2022 02:41:50.000,-179.682,-52.835,90.342,127.164,0.046,-90.207,-142.836,90.207,-89.954,-0.315422,-0.634281,0.632247,0.313784,0.000000,-0.052780,0.000011,0.052780,-90.000,0.012,143.425,-0.332200,-0.668019,0.665878
26 Jul 2022 02:42:00.000,-179.686,-52.308,90.337,127.692,0.048,-90.206,-142.308,90.206,-89.952,-0.312507,-0.635719,0.633693,0.310859,0.000000,-0.052777,0.000011,0.052777,-90.000,0.012,143.778,-0.328797,-0.668857,0.666726
26 Jul 2022 02:42:10.000,-179.689,-51.780,90.333,128.219,0.050,-90.206,-141.780,90.206,-89.950,-0.309586,-0.637143,0.635126,0.307927,0.000000,-0.052775,0.000011,0.052775,-90.000,0.012,144.131,-0.325397,-0.669683,0.667563
26 Jul 2022 02:42:20.000,-179.693,-51.252,90.328,128.747,0.052,-90.205,-141.253,90.205,-89.948,-0.306659,-0.638554,0.636546,0.304989,0.000000,-0.052773,0.000011,0.052773,-90.000,0.012,144.485,-0.322000,-0.670500,0.668391
26 Jul 2022 02:42:30.000,-179.696,-50.725,90.323,129.275,0.054,-90.205,-140.725,90.205,-89.946,-0.303725,-0.639952,0.637951,0.302045,0.000000,-0.052770,0.000011,0.052770,-90.000,0.012,144.839,-0.318605,-0.671306,0.669208
26 Jul 2022 02:42:40.000,-179.699,-50.197,90.319,129.803,0.056,-90.204,-140.197,90.204,-89.944,-0.300784,-0.641336,0.639344,0.299094,0.000000,-0.052768,0.000011,0.052768,-90.000,0.012,145.194,-0.315214,-0.672102,0.670014
26 Jul 2022 02:42:50.000,-179.702,-49.669,90.315,130.330,0.058,-90.204,-139.670,90.204,-89.942,-0.297838,-0.642706,0.640722,0.296137,0.000000,-0.052766,0.000011,0.052766,-90.000,0.012,145.549,-0.311824,-0.672888,0.670811
26 Jul 2022 02:43:00.000,-179.706,-49.142,90.311,130.858,0.060,-90.203,-139.142,90.203,-89.940,-0.294885,-0.644062,0.642087,0.293174,0.000000,-0.052763,0.000011,0.052763,-90.000,0.012,145.904,-0.308438,-0.673664,0.671598
26 Jul 2022 02:43:10.000,-179.709,-48.614,90.307,131.385,0.062,-90.203,-138.614,90.203,-89.938,-0.291926,-0.645405,0.643438,0.290205,0.000000,-0.052761,0.000011,0.052761,-90.000,0.012,146.260,-0.305054,-0.674429,0.672374
26 Jul 2022 02:43:20.000,-179.711,-48.086,90.303,131.913,0.063,-90.202,-138.087,90.202,-89.937,-0.288961,-0.646734,0.644776,0.287229,0.000000,-0.052759,0.000011,0.052759,-90.000,0.012,146.616,-0.301673,-0.675185,0.673141
26 Jul 2022 02:43:30.000,-179.714,-47.559,90.299,132.441,0.065,-90.201,-137.559,90.201,-89.935,-0.285990,-0.648049,0.646100,0.284248,0.000000,-0.052757,0.000010,0.052757,-90.000,0.011,146.972,-0.298294,-0.675931,0.673897
26 Jul 2022 02:43:40.000,-179.717,-47.031,90.295,132.968,0.067,-90.201,-137.032,90.201,-89.933,-0.283013,-0.649351,0.647410,0.281261,0.000000,-0.052754,0.000010,0.052754,-90.000,0.011,147.329,-0.294918,-0.676667,0.674644
26 Jul 2022 02:43:50.000,-179.720,-46.504,90.291,133.496,0.069,-90.200,-136.504,90.200,-89.931,-0.280030,-0.650639,0.648706,0.278268,0.000000,-0.052752,0.000009,0.052752,-90.000,0.010,147.686,-0.291545,-0.677393,0.675381
26 Jul 2022 02:44:00.000,-179.722,-45.976,90.287,134.023,0.071,-90.200,-135.977,90.200,-89.929,-0.277041,-0.651912,0.649988,0.275270,0.000000,-0.052750,0.000009,0.052750,-90.000,0.010,148.044,-0.288174,-0.678110,0.676108
26 Jul 2022 02:44:10.000,-179.725,-45.449,90.284,134.551,0.073,-90.199,-135.449,90.199,-89.927,-0.274047,-0.653172,0.651257,0.272266,0.000000,-0.052748,0.000008,0.052748,-90.000,0.009,148.402,-0.284806,-0.678817,0.676826
26 Jul 2022 02:44:20.000,-179.727,-44.921,90.280,135.078,0.075,-90.198,-134.922,90.198,-89.925,-0.271047,-0.654418,0.652512,0.269256,0.000000,-0.052746,0.000008,0.052746,-90.000,0.009,148.760,-0.281441,-0.679514,0.677534
26 Jul 2022 02:44:30.000,-179.730,-44.394,90.276,135.606,0.077,-90.198,-134.394,90.198,-89.923,-0.268041,-0.655651,0.653753,0.266240,0.000000,-0.052744,0.000008,0.052744,-90.000,0.008,149.119,-0.278078,-0.680201,0.678232
26 Jul 2022 02:44:40.000,-179.732,-43.866,90.273,136.133,0.079,-90.197,-133.867,90.197,-89.921,-0.265030,-0.656869,0.654980,0.263219,0.000000,-0.052741,0.000007,0.052741,-90.000,0.008,149.478,-0.274717,-0.680879,0.678921
26 Jul 2022 02:44:50.000,-179.734,-43.339,90.270,136.660,0.081,-90.196,-133.339,90.196,-89.919,-0.262013,-0.658073,0.656193,0.260193,0.000000,-0.052739,0.000007,0.052739,-90.000,0.008,149.837,-0.271359,-0.681548,0.679600
26 Jul 2022 02:45:00.000,-179.736,-42.812,90.266,137.188,0.083,-90.195,-132.812,90.195,-89.917,-0.258990,-0.659264,0.657392,0.257161,0.000000,-0.052737,0.000007,0.052737,-90.000,0.008,150.197,-0.268004,-0.682207,0.680270
26 Jul 2022 02:45:10.000,-179.739,-42.284,90.263,137.715,0.085,-90.195,-132.285,90.195,-89.915,-0.255963,-0.660440,0.658577,0.254124,0.000000,-0.052735,0.000008,0.052735,-90.000,0.008,150.557,-0.264651,-0.682857,0.680931
26 Jul 2022 02:45:20.000,-179.741,-41.757,90.260,138.242,0.086,-90.194,-131.757,90.194,-89.914,-0.252930,-0.661602,0.659748,0.251081,0.000000,-0.052733,0.000008,0.052733,-90.000,0.009,150.917,-0.261300,-0.683497,0.681582
26 Jul 2022 02:45:30.000,-179.743,-41.230,90.257,138.770,0.088,-90.193,-131.230,90.193,-89.912,-0.249892,-0.662750,0.660905,0.248034,0.000000,-0.052731,0.000008,0.052731,-90.000,0.009,151.278,-0.257952,-0.684128,0.682224
26 Jul 2022 02:45:40.000,-179.745,-40.702,90.253,139.297,0.090,-90.192,-130.703,90.192,-89.910,-0.246848,-0.663884,0.662048,0.244981,0.000000,-0.052729,0.000009,0.052729,-90.000,0.009,151.639,-0.254607,-0.684750,0.682856
26 Jul 2022 02:45:50.000,-179.747,-40.175,90.250,139.824,0.092,-90.191,-130.175,90.191,-89.908,-0.243800,-0.665004,0.663177,0.241923,0.000000,-0.052727,0.000009,0.052727,-90.000,0.010,152.000,-0.251263,-0.685363,0.683480
26 Jul 2022 02:46:00.000,-179.748,-39.648,90.247,140.352,0.094,-90.190,-129.648,90.190,-89.906,-0.240746,-0.666110,0.664292,0.238860,0.000000,-0.052725,0.000009,0.052725,-90.000,0.010,152.361,-0.247923,-0.685966,0.684094
26 Jul 2022 02:46:10.000,-179.750,-39.121,90.244,140.879,0.096,-90.190,-129.121,90.190,-89.904,-0.237688,-0.667202,0.665393,0.235793,0.000000,-0.052723,0.000009,0.052723,-90.000,0.010,152.723,-0.244584,-0.686561,0.684699
26 Jul 2022 02:46:20.000,-179.752,-38.593,90.241,141.406,0.097,-90.189,-128.594,90.189,-89.903,-0.234625,-0.668280,0.666480,0.232720,0.000000,-0.052721,0.000009,0.052721,-90.000,0.010,153.085,-0.241248,-0.687146,0.685295
26 Jul 2022 02:46:30.000,-179.754,-38.066,90.238,141.933,0.099,-90.188,-128.066,90.188,-89.901,-0.231556,-0.669343,0.667552,0.229642,0.000000,-0.052719,0.000009,0.052719,-90.000,0.010,153.448,-0.237915,-0.687722,0.685882
26 Jul 2022 02:46:40.000,-179.755,-37.539,90.236,142.460,0.101,-90.187,-127.539,90.187,-89.899,-0.228483,-0.670392,0.668611,0.226560,0.000000,-0.052717,0.000009,0.052717,-90.000,0.010,153.811,-0.234583,-0.688290,0.686461
26 Jul 2022 02:46:50.000,-179.757,-37.012,90.233,142.988,0.103,-90.186,-127.012,90.186,-89.897,-0.225406,-0.671427,0.669655,0.223473,0.000000,-0.052715,0.000009,0.052715,-90.000,0.009,154.174,-0.231254,-0.688848,0.687030
26 Jul 2022 02:47:00.000,-179.759,-36.485,90.230,143.515,0.105,-90.185,-126.485,90.185,-89.895,-0.222323,-0.672448,0.670685,0.220382,0.000000,-0.052713,0.000008,0.052713,-90.000,0.009,154.537,-0.227927,-0.689398,0.687590
26 Jul 2022 02:47:10.000,-179.760,-35.958,90.227,144.042,0.106,-90.184,-125.958,90.184,-89.894,-0.219236,-0.673454,0.671701,0.217286,0.000000,-0.052711,0.000007,0.052711,-90.000,0.008,154.901,-0.224603,-0.689938,0.688142
26 Jul 2022 02:47:20.000,-179.762,-35.431,90.225,144.569,0.108,-90.183,-125.431,90.183,-89.892,-0.216145,-0.674447,0.672702,0.214185,0.000000,-0.052709,0.000006,0.052709,-90.000,0.007,155.265,-0.221280,-0.690470,0.688684
26 Jul 2022 02:47:30.000,-179.763,-34.903,90.222,145.096,0.110,-90.182,-124.904,90.182,-89.890,-0.213049,-0.675424,0.673689,0.211080,0.000000,-0.052707,0.000006,0.052707,-90.000,0.006,155.629,-0.217960,-0.690993,0.689218
26 Jul 2022 02:47:40.000,-179.765,-34.376,90.219,145.623,0.112,-90.181,-124.377,90.181,-89.888,-0.209948,-0.676388,0.674662,0.207971,0.000000,-0.052705,0.000005,0.052705,-90.000,0.005,155.993,-0.214641,-0.691508,0.689743
26 Jul 2022 02:47:50.000,-179.766,-33.849,90.217,146.150,0.113,-90.180,-123.850,90.180,-89.887,-0.206843,-0.677337,0.675621,0.204858,0.000000,-0.052703,0.000004,0.052703,-90.000,0.004,156.358,-0.211325,-0.692014,0.690260
26 Jul 2022 02:48:00.000,-179.767,-33.322,90.214,146.677,0.115,-90.179,-123.323,90.179,-89.885,-0.203734,-0.678272,0.676565,0.201741,0.000000,-0.052701,0.000003,0.052701,-90.000,0.003,156.722,-0.208011,-0.692511,0.690768
26 Jul 2022 02:48:10.000,-179.769,-32.795,90.211,147.204,0.117,-90.178,-122.796,90.178,-89.883,-0.200620,-0.679193,0.677495,0.198619,0.000000,-0.052699,0.000002,0.052699,-90.000,0.003,157.088,-0.204699,-0.692999,0.691267
26 Jul 2022 02:48:20.000,-179.770,-32.268,90.209,147.731,0.118,-90.177,-122.269,90.177,-89.882,-0.197503,-0.680099,0.678410,0.195493,0.000000,-0.052698,0.000002,0.052698,-90.000,0.002,157.453,-0.201389,-0.693480,0.691758
26 Jul 2022 02:48:30.000,-179.771,-31.741,90.206,148.258,0.120,-90.176,-121.742,90.176,-89.880,-0.194381,-0.680991,0.679311,0.192364,0.000000,-0.052696,0.000001,0.052696,-90.000,0.001,157.818,-0.198080,-0.693951,0.692240
26 Jul 2022 02:48:40.000,-179.773,-31.214,90.204,148.785,0.122,-90.174,-121.215,90.174,-89.878,-0.191255,-0.681868,0.680198,0.189230,0.000000,-0.052694,0.000001,0.052694,-90.000,0.001,158.184,-0.194774,-0.694414,0.692714
26 Jul 2022 02:48:50.000,-179.774,-30.688,90.202,149.312,0.123,-90.173,-120.688,90.173,-89.877,-0.188125,-0.682731,0.681070,0.186093,0.000000,-0.052692,0.000000,0.052692,-90.000,0.000,158.550,-0.191470,-0.694869,0.693179
26 Jul 2022 02:49:00.000,-179.775,-30.161,90.199,149.839,0.125,-90.172,-120.161,90.172,-89.875,-0.184992,-0.683579,0.681928,0.182951,0.000000,-0.052691,-0.000000,0.052691,-90.000,-0.000,158.917,-0.188168,-0.695315,0.693635
26 Jul 2022 02:49:10.000,-179.776,-29.634,90.197,150.366,0.126,-90.171,-119.634,90.171,-89.874,-0.181854,-0.684413,0.682772,0.179806,0.000000,-0.052689,-0.000001,0.052689,-90.000,-0.001,159.283,-0.184867,-0.695753,0.694084
26 Jul 2022 02:49:20.000,-179.777,-29.107,90.194,150.893,0.128,-90.170,-119.107,90.170,-89.872,-0.178713,-0.685233,0.683601,0.176658,0.000000,-0.052687,-0.000001,0.052687,-90.000,-0.001,159.650,-0.181569,-0.696182,0.694524
26 Jul 2022 02:49:30.000,-179.779,-28.580,90.192,151.420,0.130,-90.169,-118.580,90.169,-89.870,-0.175568,-0.686038,0.684415,0.173505,0.000000,-0.052686,-0.000002,0.052686,-90.000,-0.002,160.017,-0.178272,-0.696603,0.694955
26 Jul 2022 02:49:40.000,-179.780,-28.053,90.190,151.946,0.131,-90.167,-118.053,90.167,-89.869,-0.172419,-0.686828,0.685215,0.170349,0.000000,-0.052684,-0.000002,0.052684,-90.000,-0.002,160.384,-0.174977,-0.697016,0.695379
26 Jul 2022 02:49:50.000,-179.781,-27.526,90.187,152.473,0.133,-90.166,-117.526,90.166,-89.867,-0.169267,-0.687604,0.686000,0.167190,0.000000,-0.052682,-0.000002,0.052682,-90.000,-0.002,160.751,-0.171684,-0.697421,0.695794
26 Jul 2022 02:50:00.000,-179.782,-26.999,90.185,153.000,0.134,-90.165,-117.000,90.165,-89.866,-0.166111,-0.688366,0.686771,0.164027,0.000000,-0.052681,-0.000002,0.052681,-90.000,-0.003,161.119,-0.168392,-0.697817,0.696201
26 Jul 2022 02:50:10.000,-179.783,-26.473,90.183,153.527,0.136,-90.164,-116.473,90.164,-89.864,-0.162952,-0.689112,0.687528,0.160861,0.000000,-0.052679,-0.000002,0.052679,-90.000,-0.003,161.486,-0.165102,-0.698205,0.696600
26 Jul 2022 02:50:20.000,-179.784,-25.946,90.181,154.054,0.137,-90.163,-115.946,90.163,-89.863,-0.159790,-0.689845,0.688270,0.157692,0.000000,-0.052678,-0.000002,0.052678,-90.000,-0.003,161.854,-0.161814,-0.698585,0.696990
26 Jul 2022 02:50:30.000,-179.785,-25.419,90.179,154.580,0.138,-90.161,-115.419,90.161,-89.862,-0.156624,-0.690562,0.688997,0.154519,0.000000,-0.052676,-0.000002,0.052676,-90.000,-0.003,162.222,-0.158528,-0.698957,0.697372
26 Jul 2022 02:50:40.000,-179.786,-24.892,90.176,155.107,0.140,-90.160,-114.893,90.160,-89.860,-0.153455,-0.691265,0.689710,0.151343,0.000000,-0.052675,-0.000002,0.052675,-90.000,-0.003,162.590,-0.155243,-0.699320,0.697747
26 Jul 2022 02:50:50.000,-179.787,-24.366,90.174,155.634,0.141,-90.159,-114.366,90.159,-89.859,-0.150283,-0.691954,0.690408,0.148164,0.000000,-0.052673,-0.000002,0.052673,-90.000,-0.002,162.959,-0.151960,-0.699676,0.698113
26 Jul 2022 02:51:00.000,-179.788,-23.839,90.172,156.161,0.143,-90.157,-113.839,90.157,-89.857,-0.147108,-0.692627,0.691091,0.144982,0.000000,-0.052672,-0.000002,0.052672,-90.000,-0.002,163.327,-0.148679,-0.700024,0.698471
26 Jul 2022 02:51:10.000,-179.789,-23.312,90.170,156.687,0.144,-90.156,-113.312,90.156,-89.856,-0.143930,-0.693286,0.691760,0.141797,0.000000,-0.052671,-0.000002,0.052671,-90.000,-0.002,163.696,-0.145399,-0.700363,0.698821
26 Jul 2022 02:51:20.000,-179.789,-22.786,90.168,157.214,0.146,-90.155,-112.786,90.155,-89.854,-0.140748,-0.693931,0.692414,0.138609,0.000000,-0.052669,-0.000001,0.052669,-90.000,-0.002,164.065,-0.142120,-0.700694,0.699163
26 Jul 2022 02:51:30.000,-179.790,-22.259,90.166,157.741,0.147,-90.153,-112.259,90.153,-89.853,-0.137564,-0.694561,0.693054,0.135418,0.000000,-0.052668,-0.000001,0.052668,-90.000,-0.001,164.434,-0.138843,-0.701018,0.699497
26 Jul 2022 02:51:40.000,-179.791,-21.732,90.164,158.267,0.148,-90.152,-111.732,90.152,-89.852,-0.134377,-0.695176,0.693679,0.132225,0.000000,-0.052667,-0.000001,0.052667,-89.999,-0.001,164.804,-0.135568,-0.701333,0.699823
26 Jul 2022 02:51:50.000,-179.792,-21.206,90.162,158.794,0.150,-90.151,-111.206,90.151,-89.850,-0.131188,-0.695776,0.694289,0.129028,0.000000,-0.052666,-0.000000,0.052666,-89.999,-0.000,165.173,-0.132294,-0.701641,0.700142
26 Jul 2022 02:52:00.000,-179.792,-20.679,90.160,159.321,0.151,-90.149,-110.679,90.149,-89.849,-0.127996,-0.696362,0.694885,0.125829,0.000000,-0.052665,0.000000,0.052665,-89.999,0.000,165.543,-0.129021,-0.701941,0.700452
26 Jul 2022 02:52:10.000,-179.793,-20.152,90.157,159.847,0.153,-90.148,-110.152,90.148,-89.847,-0.124801,-0.696932,0.695466,0.122628,0.000000,-0.052663,0.000000,0.052663,-89.999,0.000,165.912,-0.125750,-0.702232,0.700754
26 Jul 2022 02:52:20.000,-179.794,-19.626,90.155,160.374,0.154,-90.146,-109.626,90.146,-89.846,-0.121603,-0.697489,0.696032,0.119423,0.000000,-0.052662,0.000001,0.052662,-89.999,0.001,166.282,-0.122480,-0.702516,0.701049
26 Jul 2022 02:52:30.000,-179.795,-19.099,90.153,160.901,0.155,-90.145,-109.099,90.145,-89.845,-0.118403,-0.698030,0.696583,0.116217,0.000000,-0.052661,0.000001,0.052661,-89.999,0.001,166.652,-0.119211,-0.702792,0.701336
26 Jul 2022 02:52:40.000,-179.795,-18.572,90.151,161.427,0.157,-90.144,-108.572,90.144,-89.843,-0.115201,-0.698557,0.697120,0.113008,0.000000,-0.052660,0.000001,0.052660,-89.999,0.001,167.023,-0.115944,-0.703060,0.701615
26 Jul 2022 02:52:50.000,-179.796,-18.046,90.149,161.954,0.158,-90.142,-108.046,90.142,-89.842,-0.111996,-0.699069,0.697642,0.109796,0.000000,-0.052659,0.000001,0.052659,-89.999,0.001,167.393,-0.112678,-0.703321,0.701886
26 Jul 2022 02:53:00.000,-179.796,-17.519,90.147,162.480,0.159,-90.141,-107.519,90.141,-89.841,-0.108789,-0.699566,0.698150,0.106583,0.000000,-0.052658,0.000001,0.052658,-89.999,0.002,167.763,-0.109413,-0.703573,0.702149
26 Jul 2022 02:53:10.000,-179.797,-16.993,90.146,163.007,0.161,-90.139,-106.993,90.139,-89.839,-0.105580,-0.700048,0.698642,0.103367,0.000000,-0.052657,0.000002,0.052657,-89.999,0.002,168.134,-0.106149,-0.703818,0.702405
26 Jul 2022 02:53:20.000,-179.797,-16.466,90.144,163.533,0.162,-90.138,-106.466,90.138,-89.838,-0.102369,-0.700516,0.699120,0.100149,0.000001,-0.052656,0.000002,0.052656,-89.999,0.002,168.505,-0.102886,-0.704055,0.702653
26 Jul 2022 02:53:30.000,-179.798,-15.940,90.142,164.060,0.163,-90.136,-105.940,90.136,-89.837,-0.099155,-0.700968,0.699583,0.096929,0.000001,-0.052655,0.000002,0.052655,-89.999,0.002,168.875,-0.099624,-0.704285,0.702893
26 Jul 2022 02:53:40.000,-179.798,-15.413,90.140,164.587,0.164,-90.135,-105.413,90.135,-89.836,-0.095940,-0.701406,0.700031,0.093707,0.000001,-0.052654,0.000002,0.052654,-89.999,0.002,169.246,-0.096364,-0.704506,0.703125
26 Jul 2022 02:53:50.000,-179.799,-14.886,90.138,165.113,0.166,-90.133,-104.887,90.133,-89.834,-0.092722,-0.701829,0.700465,0.090483,0.000001,-0.052653,0.000002,0.052653,-89.999,0.003,169.617,-0.093104,-0.704720,0.703350
26 Jul 2022 02:54:00.000,-179.799,-14.360,90.136,165.640,0.167,-90.132,-104.360,90.132,-89.833,-0.089503,-0.702238,0.700884,0.087257,0.000001,-0.052652,0.000003,0.052652,-89.999,0.003,169.988,-0.089846,-0.704926,0.703567
26 Jul 2022 02:54:10.000,-179.800,-13.833,90.134,166.166,0.168,-90.130,-103.833,90.130,-89.832,-0.086282,-0.702631,0.701287,0.084029,0.000001,-0.052651,0.000003,0.052651,-89.999,0.004,170.360,-0.086588,-0.705125,0.703776
26 Jul 2022 02:54:20.000,-179.800,-13.307,90.132,166.693,0.169,-90.129,-103.307,90.129,-89.831,-0.083059,-0.703010,0.701677,0.080800,0.000001,-0.052650,0.000004,0.052650,-89.999,0.004,170.731,-0.083332,-0.705316,0.703978
26 Jul 2022 02:54:30.000,-179.801,-12.780,90.130,167.219,0.171,-90.127,-102.780,90.127,-89.829,-0.079835,-0.703373,0.702051,0.077569,0.000001,-0.052650,0.000005,0.052650,-89.999,0.005,171.102,-0.080076,-0.705499,0.704172
26 Jul 2022 02:54:40.000,-179.801,-12.254,90.128,167.746,0.172,-90.125,-102.254,90.125,-89.828,-0.076609,-0.703722,0.702410,0.074336,0.000001,-0.052649,0.000006,0.052649,-89.999,0.006,171.474,-0.076821,-0.705675,0.704359
26 Jul 2022 02:54:50.000,-179.801,-11.727,90.126,168.272,0.173,-90.124,-101.727,90.124,-89.827,-0.073381,-0.704056,0.702755,0.071101,0.000001,-0.052648,0.000007,0.052648,-89.999,0.007,171.845,-0.073567,-0.705843,0.704538
26 Jul 2022 02:55:00.000,-179.802,-11.201,90.125,168.799,0.174,-90.122,-101.201,90.122,-89.826,-0.070152,-0.704376,0.703085,0.067866,0.000001,-0.052647,0.000008,0.052647,-89.999,0.009,172.217,-0.070314,-0.706003,0.704709
26 Jul 2022 02:55:10.000,-179.802,-10.675,90.123,169.325,0.175,-90.121,-100.675,90.121,-89.825,-0.066921,-0.704680,0.703400,0.064628,0.000001,-0.052647,0.000009,0.052647,-89.999,0.010,172.589,-0.067062,-0.706156,0.704873
26 Jul 2022 02:55:20.000,-179.802,-10.148,90.121,169.852,0.177,-90.119,-100.148,90.119,-89.823,-0.063690,-0.704969,0.703700,0.061389,0.000001,-0.052646,0.000010,0.052646,-89.999,0.011,172.961,-0.063810,-0.706301,0.705030
26 Jul 2022 02:55:30.000,-179.802,-9.622,90.119,170.378,0.178,-90.117,-99.622,90.117,-89.822,-0.060457,-0.705244,0.703985,0.058149,0.000001,-0.052645,0.000011,0.052645,-89.999,0.012,173.333,-0.060559,-0.706439,0.705178
26 Jul 2022 02:55:40.000,-179.803,-9.095,90.117,170.904,0.179,-90.116,-99.095,90.116,-89.821,-0.057223,-0.705503,0.704255,0.054908,0.000001,-0.052645,0.000012,0.052645,-89.999,0.013,173.705,-0.057309,-0.706569,0.705319
26 Jul 2022 02:55:50.000,-179.803,-8.569,90.115,171.431,0.180,-90.114,-98.569,90.114,-89.820,-0.053987,-0.705748,0.704511,0.051666,0.000001,-0.052644,0.000013,0.052644,-89.999,0.014,174.077,-0.054060,-0.706692,0.705453
26 Jul 2022 02:56:00.000,-179.803,-8.042,90.113,171.957,0.181,-90.112,-98.042,90.112,-89.819,-0.050751,-0.705978,0.704752,0.048422,0.000001,-0.052644,0.000014,0.052644,-89.999,0.015,174.449,-0.050811,-0.706807,0.705579
26 Jul 2022 02:56:10.000,-179.803,-7.516,90.112,172.484,0.182,-90.111,-97.516,90.111,-89.818,-0.047514,-0.706193,0.704977,0.045177,0.000001,-0.052643,0.000015,0.052643,-89.999,0.016,174.821,-0.047562,-0.706915,0.705698
26 Jul 2022 02:56:20.000,-179.803,-6.989,90.110,173.010,0.184,-90.109,-96.989,90.109,-89.816,-0.044276,-0.706393,0.705188,0.041932,0.000001,-0.052643,0.000015,0.052643,-89.999,0.017,175.194,-0.044315,-0.707015,0.705809
26 Jul 2022 02:56:30.000,-179.803,-6.463,90.108,173.537,0.185,-90.107,-96.463,90.107,-89.815,-0.041037,-0.706578,0.705384,0.038685,0.000001,-0.052642,0.000016,0.052642,-89.999,0.017,175.566,-0.041067,-0.707107,0.705913
26 Jul 2022 02:56:40.000,-179.803,-5.937,90.106,174.063,0.186,-90.106,-95.937,90.106,-89.814,-0.037797,-0.706748,0.705566,0.035438,0.000001,-0.052642,0.000016,0.052642,-89.999,0.018,175.938,-0.037820,-0.707192,0.706009
26 Jul 2022 02:56:50.000,-179.803,-5.410,90.104,174.589,0.187,-90.104,-95.410,90.104,-89.813,-0.034556,-0.706903,0.705732,0.032190,0.000001,-0.052641,0.000017,0.052641,-89.999,0.018,176.311,-0.034574,-0.707270,0.706098
26 Jul 2022 02:57:00.000,-179.803,-4.884,90.102,175.116,0.188,-90.102,-94.884,90.102,-89.812,-0.031315,-0.707044,0.705883,0.028941,0.000001,-0.052641,0.000017,0.052641,-89.999,0.019,176.683,-0.031328,-0.707340,0.706179
26 Jul 2022 02:57:10.000,-179.803,-4.357,90.101,175.642,0.189,-90.100,-94.357,90.100,-89.811,-0.028073,-0.707169,0.706020,0.025692,0.000001,-0.052641,0.000018,0.052641,-89.999,0.019,177.056,-0.028082,-0.707402,0.706253
26 Jul 2022 02:57:20.000,-179.803,-3.831,90.099,176.169,0.190,-90.099,-93.831,90.099,-89.810,-0.024830,-0.707279,0.706141,0.022442,0.000001,-0.052640,0.000018,0.052640,-89.999,0.020,177.428,-0.024837,-0.707458,0.706319
26 Jul 2022 02:57:30.000,-179.803,-3.305,90.097,176.695,0.191,-90.097,-93.305,90.097,-89.809,-0.021588,-0.707375,0.706248,0.019191,0.000001,-0.052640,0.000018,0.052640,-89.999,0.020,177.801,-0.021591,-0.707505,0.706378
26 Jul 2022 02:57:40.000,-179.803,-2.778,90.095,177.222,0.193,-90.095,-92.778,90.095,-89.807,-0.018344,-0.707456,0.706340,0.015941,0.000001,-0.052640,0.000019,0.052640,-89.999,0.020,178.173,-0.018346,-0.707546,0.706430
26 Jul 2022 02:57:50.000,-179.803,-2.252,90.093,177.748,0.194,-90.093,-92.252,90.093,-89.806,-0.015100,-0.707521,0.706417,0.012689,0.000001,-0.052639,0.000019,0.052639,-89.999,0.020,178.546,-0.015102,-0.707578,0.706474
26 Jul 2022 02:58:00.000,-179.803,-1.725,90.092,178.274,0.195,-90.092,-91.725,90.092,-89.805,-0.011856,-0.707572,0.706479,0.009438,0.000001,-0.052639,0.000019,0.052639,-89.999,0.020,178.918,-0.011857,-0.707604,0.706510
26 Jul 2022 02:58:10.000,-179.802,-1.199,90.090,178.801,0.196,-90.090,-91.199,90.090,-89.804,-0.008612,-0.707608,0.706526,0.006187,0.000001,-0.052639,0.000018,0.052639,-89.999,0.020,179.291,-0.008612,-0.707621,0.706539
