"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
26 Jul 2022 05:06:00.000,-1260.190488,1273.412209,-2.891165,-1.168635,-1.161733,-0.006551
26 Jul 2022 05:06:10.000,-1271.823199,1261.741013,-2.956571,-1.157891,-1.172490,-0.006530
26 Jul 2022 05:06:20.000,-1283.347968,1249.962749,-3.021766,-1.147047,-1.183146,-0.006509
26 Jul 2022 05:06:30.000,-1294.763808,1238.078419,-3.086751,-1.136105,-1.193703,-0.006488
26 Jul 2022 05:06:40.000,-1306.069741,1226.089035,-3.151530,-1.125066,-1.204157,-0.006468
26 Jul 2022 05:06:50.000,-1317.264803,1213.995615,-3.216107,-1.113931,-1.214509,-0.006448
26 Jul 2022 05:07:00.000,-1328.348038,1201.799189,-3.280486,-1.102701,-1.224758,-0.006428
26 Jul 2022 05:07:10.000,-1339.318505,1189.500792,-3.344671,-1.091377,-1.234904,-0.006409
26 Jul 2022 05:07:20.000,-1350.175270,1177.101467,-3.408666,-1.079961,-1.244944,-0.006390
26 Jul 2022 05:07:30.000,-1360.917412,1164.602266,-3.472473,-1.068453,-1.254879,-0.006371
26 Jul 2022 05:07:40.000,-1371.544022,1152.004245,-3.536095,-1.056854,-1.264708,-0.006353
26 Jul 2022 05:07:50.000,-1382.054199,1139.308468,-3.599533,-1.045166,-1.274430,-0.006334
26 Jul 2022 05:08:00.000,-1392.447052,1126.516004,-3.662784,-1.033390,-1.284045,-0.006316
26 Jul 2022 05:08:10.000,-1402.721700,1113.627932,-3.725845,-1.021525,-1.293552,-0.006297
26 Jul 2022 05:08:20.000,-1412.877270,1100.645332,-3.788714,-1.009574,-1.302950,-0.006277
26 Jul 2022 05:08:30.000,-1422.912898,1087.569295,-3.851382,-0.997537,-1.312239,-0.006257
26 Jul 2022 05:08:40.000,-1432.827728,1074.400917,-3.913841,-0.985415,-1.321418,-0.006235
26 Jul 2022 05:08:50.000,-1442.620912,1061.141300,-3.976084,-0.973208,-1.330487,-0.006213
26 Jul 2022 05:09:00.000,-1452.291609,1047.791555,-4.038098,-0.960918,-1.339444,-0.006190
26 Jul 2022 05:09:10.000,-1461.838986,1034.352802,-4.099872,-0.948544,-1.348288,-0.006165
26 Jul 2022 05:09:20.000,-1471.262218,1020.826167,-4.161394,-0.936089,-1.357020,-0.006139
26 Jul 2022 05:09:30.000,-1480.560488,1007.212788,-4.222650,-0.923552,-1.365637,-0.006112
26 Jul 2022 05:09:40.000,-1489.732988,993.513810,-4.283628,-0.910935,-1.374139,-0.006083
26 Jul 2022 05:09:50.000,-1498.778921,979.730389,-4.344315,-0.898238,-1.382525,-0.006054
26 Jul 2022 05:10:00.000,-1507.697498,965.863691,-4.404697,-0.885464,-1.390795,-0.006023
26 Jul 2022 05:10:10.000,-1516.487943,951.914892,-4.464764,-0.872612,-1.398946,-0.005990
26 Jul 2022 05:10:20.000,-1525.149492,937.885176,-4.524503,-0.859685,-1.406978,-0.005957
26 Jul 2022 05:10:30.000,-1533.681394,923.775736,-4.583906,-0.846683,-1.414890,-0.005923
26 Jul 2022 05:10:40.000,-1542.082911,909.587773,-4.642964,-0.833608,-1.422682,-0.005888
26 Jul 2022 05:10:50.000,-1550.353319,895.322497,-4.701670,-0.820461,-1.430353,-0.005853
26 Jul 2022 05:11:00.000,-1558.491906,880.981122,-4.760018,-0.807244,-1.437902,-0.005817
26 Jul 2022 05:11:10.000,-1566.497974,866.564869,-4.818003,-0.793958,-1.445328,-0.005780
26 Jul 2022 05:11:20.000,-1574.370839,852.074962,-4.875622,-0.780604,-1.452632,-0.005743
26 Jul 2022 05:11:30.000,-1582.109825,837.512633,-4.932870,-0.767183,-1.459813,-0.005706
26 Jul 2022 05:11:40.000,-1589.714272,822.879115,-4.989746,-0.753696,-1.466870,-0.005669
26 Jul 2022 05:11:50.000,-1597.183528,808.175650,-5.046246,-0.740145,-1.473803,-0.005631
26 Jul 2022 05:12:00.000,-1604.516952,793.403480,-5.102367,-0.726530,-1.480611,-0.005593
26 Jul 2022 05:12:10.000,-1611.713914,778.563857,-5.158104,-0.712852,-1.487293,-0.005554
26 Jul 2022 05:12:20.000,-1618.773791,763.658036,-5.213455,-0.699113,-1.493850,-0.005515
26 Jul 2022 05:12:30.000,-1625.695974,748.687279,-5.268412,-0.685314,-1.500280,-0.005476
26 Jul 2022 05:12:40.000,-1632.479864,733.652855,-5.322972,-0.671455,-1.506583,-0.005436
26 Jul 2022 05:12:50.000,-1639.124871,718.556038,-5.377126,-0.657537,-1.512759,-0.005395
26 Jul 2022 05:13:00.000,-1645.630420,703.398111,-5.430870,-0.643563,-1.518805,-0.005354
26 Jul 2022 05:13:10.000,-1651.995945,688.180360,-5.484195,-0.629533,-1.524723,-0.005311
26 Jul 2022 05:13:20.000,-1658.220896,672.904078,-5.537097,-0.615448,-1.530511,-0.005269
26 Jul 2022 05:13:30.000,-1664.304733,657.570565,-5.589568,-0.601310,-1.536170,-0.005225
26 Jul 2022 05:13:40.000,-1670.246931,642.181123,-5.641605,-0.587121,-1.541697,-0.005182
26 Jul 2022 05:13:50.000,-1676.046977,626.737060,-5.693200,-0.572880,-1.547094,-0.005137
26 Jul 2022 05:14:00.000,-1681.704372,611.239686,-5.744352,-0.558590,-1.552359,-0.005093
26 Jul 2022 05:14:10.000,-1687.218626,595.690315,-5.795055,-0.544253,-1.557493,-0.005048
26 Jul 2022 05:14:20.000,-1692.589266,580.090265,-5.845307,-0.529868,-1.562495,-0.005002
26 Jul 2022 05:14:30.000,-1697.815825,564.440857,-5.895103,-0.515437,-1.567365,-0.004957
26 Jul 2022 05:14:40.000,-1702.897851,548.743416,-5.944441,-0.500961,-1.572102,-0.004911
26 Jul 2022 05:14:50.000,-1707.834902,532.999269,-5.993317,-0.486442,-1.576706,-0.004864
26 Jul 2022 05:15:00.000,-1712.626547,517.209749,-6.041727,-0.471880,-1.581176,-0.004818
26 Jul 2022 05:15:10.000,-1717.272366,501.376193,-6.089666,-0.457277,-1.585513,-0.004770
26 Jul 2022 05:15:20.000,-1721.771952,485.499941,-6.137129,-0.442633,-1.589715,-0.004722
26 Jul 2022 05:15:30.000,-1726.124906,469.582340,-6.184110,-0.427951,-1.593783,-0.004674
26 Jul 2022 05:15:40.000,-1730.330846,453.624741,-6.230604,-0.413231,-1.597715,-0.004625
26 Jul 2022 05:15:50.000,-1734.389400,437.628498,-6.276603,-0.398474,-1.601511,-0.004575
26 Jul 2022 05:16:00.000,-1738.300208,421.594971,-6.322103,-0.383682,-1.605172,-0.004525
26 Jul 2022 05:16:10.000,-1742.062926,405.525523,-6.367097,-0.368856,-1.608695,-0.004474
26 Jul 2022 05:16:20.000,-1745.677221,389.421521,-6.411580,-0.353998,-1.612082,-0.004423
26 Jul 2022 05:16:30.000,-1749.142775,373.284336,-6.455546,-0.339108,-1.615332,-0.004371
26 Jul 2022 05:16:40.000,-1752.459281,357.115339,-6.498991,-0.324188,-1.618444,-0.004318
26 Jul 2022 05:16:50.000,-1755.626448,340.915906,-6.541911,-0.309240,-1.621419,-0.004266
26 Jul 2022 05:17:00.000,-1758.643996,324.687413,-6.584303,-0.294265,-1.624256,-0.004213
26 Jul 2022 05:17:10.000,-1761.511657,308.431239,-6.626164,-0.279263,-1.626955,-0.004159
26 Jul 2022 05:17:20.000,-1764.229178,292.148763,-6.667492,-0.264237,-1.629517,-0.004106
26 Jul 2022 05:17:30.000,-1766.796316,275.841367,-6.708283,-0.249187,-1.631940,-0.004052
26 Jul 2022 05:17:40.000,-1769.212839,259.510433,-6.748536,-0.234114,-1.634224,-0.003998
26 Jul 2022 05:17:50.000,-1771.478528,243.157344,-6.788248,-0.219020,-1.636370,-0.003944
26 Jul 2022 05:18:00.000,-1773.593174,226.783486,-6.827416,-0.203906,-1.638378,-0.003889
26 Jul 2022 05:18:10.000,-1775.556579,210.390247,-6.866036,-0.188772,-1.640247,-0.003835
26 Jul 2022 05:18:20.000,-1777.368556,193.979015,-6.904106,-0.173620,-1.641976,-0.003779
26 Jul 2022 05:18:30.000,-1779.028930,177.551183,-6.941619,-0.158452,-1.643567,-0.003723
26 Jul 2022 05:18:40.000,-1780.537538,161.108148,-6.978571,-0.143267,-1.645017,-0.003667
26 Jul 2022 05:18:50.000,-1781.894228,144.651307,-7.014957,-0.128068,-1.646328,-0.003610
26 Jul 2022 05:19:00.000,-1783.098862,128.182062,-7.050771,-0.112856,-1.647498,-0.003553
26 Jul 2022 05:19:10.000,-1784.151313,111.701820,-7.086007,-0.097632,-1.648527,-0.003494
26 Jul 2022 05:19:20.000,-1785.051470,95.211987,-7.120657,-0.082398,-1.649416,-0.003436
26 Jul 2022 05:19:30.000,-1785.799238,78.713976,-7.154717,-0.067154,-1.650163,-0.003376
26 Jul 2022 05:19:40.000,-1786.394532,62.209199,-7.188180,-0.051903,-1.650769,-0.003316
26 Jul 2022 05:19:50.000,-1786.837287,45.699068,-7.221041,-0.036647,-1.651234,-0.003256
26 Jul 2022 05:20:00.000,-1787.127449,29.184999,-7.253295,-0.021385,-1.651557,-0.003195
26 Jul 2022 05:20:10.000,-1787.264982,12.668405,-7.284937,-0.006121,-1.651739,-0.003134
26 Jul 2022 05:20:20.000,-1787.249860,-3.849301,-7.315964,0.009145,-1.651779,-0.003072
26 Jul 2022 05:20:30.000,-1787.082073,-20.366708,-7.346373,0.024412,-1.651679,-0.003010
26 Jul 2022 05:20:40.000,-1786.761624,-36.882407,-7.376161,0.039678,-1.651437,-0.002948
26 Jul 2022 05:20:50.000,-1786.288527,-53.394989,-7.405326,0.054941,-1.651055,-0.002885
26 Jul 2022 05:21:00.000,-1785.662807,-69.903046,-7.433865,0.070202,-1.650533,-0.002823
26 Jul 2022 05:21:10.000,-1784.884501,-86.405173,-7.461776,0.085458,-1.649869,-0.002760
26 Jul 2022 05:21:20.000,-1783.953659,-102.899963,-7.489055,0.100709,-1.649065,-0.002696
26 Jul 2022 05:21:30.000,-1782.870340,-119.386010,-7.515700,0.115953,-1.648121,-0.002633
26 Jul 2022 05:21:40.000,-1781.634616,-135.861907,-7.541707,0.131190,-1.647035,-0.002569
26 Jul 2022 05:21:50.000,-1780.246574,-152.326245,-7.567069,0.146417,-1.645809,-0.002504
26 Jul 2022 05:22:00.000,-1778.706309,-168.777618,-7.591783,0.161634,-1.644442,-0.002439
26 Jul 2022 05:22:10.000,-1777.013935,-185.214615,-7.615843,0.176839,-1.642934,-0.002373
26 Jul 2022 05:22:20.000,-1775.169578,-201.635830,-7.639243,0.192030,-1.641285,-0.002307
26 Jul 2022 05:22:30.000,-1773.173376,-218.039855,-7.661978,0.207207,-1.639496,-0.002240
26 Jul 2022 05:22:40.000,-1771.025484,-234.425284,-7.684044,0.222368,-1.637566,-0.002173
26 Jul 2022 05:22:50.000,-1768.726068,-250.790714,-7.705438,0.237512,-1.635496,-0.002106
26 Jul 2022 05:23:00.000,-1766.275309,-267.134745,-7.726159,0.252637,-1.633286,-0.002038
26 Jul 2022 05:23:10.000,-1763.673398,-283.455976,-7.746204,0.267742,-1.630937,-0.001971
26 Jul 2022 05:23:20.000,-1760.920538,-299.753013,-7.765575,0.282826,-1.628447,-0.001903
26 Jul 2022 05:23:30.000,-1758.016944,-316.024459,-7.784272,0.297889,-1.625819,-0.001836
26 Jul 2022 05:23:40.000,-1754.962840,-332.268921,-7.802298,0.312928,-1.623051,-0.001769
26 Jul 2022 05:23:50.000,-1751.758463,-348.485005,-7.819654,0.327943,-1.620143,-0.001702
26 Jul 2022 05:24:00.000,-1748.404061,-364.671318,-7.836339,0.342933,-1.617096,-0.001635
26 Jul 2022 05:24:10.000,-1744.899893,-380.826463,-7.852354,0.357896,-1.613910,-0.001568
26 Jul 2022 05:24:20.000,-1741.246235,-396.949046,-7.867693,0.372831,-1.610584,-0.001500
26 Jul 2022 05:24:30.000,-1737.443375,-413.037669,-7.882351,0.387736,-1.607118,-0.001432
26 Jul 2022 05:24:40.000,-1733.491619,-429.090935,-7.896320,0.402610,-1.603512,-0.001362
26 Jul 2022 05:24:50.000,-1729.391289,-445.107448,-7.909588,0.417450,-1.599767,-0.001291
26 Jul 2022 05:25:00.000,-1725.142726,-461.085814,-7.922142,0.432256,-1.595883,-0.001219
26 Jul 2022 05:25:10.000,-1720.746289,-477.024642,-7.933964,0.447025,-1.591860,-0.001145
26 Jul 2022 05:25:20.000,-1716.202354,-492.922548,-7.945040,0.461755,-1.587698,-0.001070
26 Jul 2022 05:25:30.000,-1711.511315,-508.778151,-7.955353,0.476446,-1.583399,-0.000992
26 Jul 2022 05:25:40.000,-1706.673582,-524.590081,-7.964885,0.491094,-1.578964,-0.000914
26 Jul 2022 05:25:50.000,-1701.689579,-540.356975,-7.973623,0.505699,-1.574392,-0.000834
26 Jul 2022 05:26:00.000,-1696.559745,-556.077477,-7.981555,0.520260,-1.569686,-0.000752
26 Jul 2022 05:26:10.000,-1691.284530,-571.750241,-7.988670,0.534775,-1.564845,-0.000670
26 Jul 2022 05:26:20.000,-1685.864393,-587.373928,-7.994962,0.549244,-1.559870,-0.000588
26 Jul 2022 05:26:30.000,-1680.299805,-602.947207,-8.000426,0.563665,-1.554763,-0.000505
26 Jul 2022 05:26:40.000,-1674.591244,-618.468754,-8.005061,0.578039,-1.549524,-0.000422
26 Jul 2022 05:26:50.000,-1668.739198,-633.937250,-8.008866,0.592362,-1.544153,-0.000339
26 Jul 2022 05:27:00.000,-1662.744162,-649.351380,-8.011844,0.606636,-1.538651,-0.000256
26 Jul 2022 05:27:10.000,-1656.606638,-664.709836,-8.013997,0.620860,-1.533018,-0.000174
26 Jul 2022 05:27:20.000,-1650.327139,-680.011310,-8.015328,0.635031,-1.527255,-0.000092
26 Jul 2022 05:27:30.000,-1643.906185,-695.254500,-8.015839,0.649151,-1.521361,-0.000010
26 Jul 2022 05:27:40.000,-1637.344305,-710.438107,-8.015533,0.663216,-1.515338,0.000071
26 Jul 2022 05:27:50.000,-1630.642039,-725.560833,-8.014413,0.677228,-1.509186,0.000153
26 Jul 2022 05:28:00.000,-1623.799934,-740.621386,-8.012481,0.691184,-1.502904,0.000234
26 Jul 2022 05:28:10.000,-1616.818549,-755.618475,-8.009740,0.705084,-1.496493,0.000315
26 Jul 2022 05:28:20.000,-1609.698451,-770.550810,-8.006192,0.718926,-1.489953,0.000395
26 Jul 2022 05:28:30.000,-1602.440220,-785.417105,-8.001842,0.732710,-1.483285,0.000475
26 Jul 2022 05:28:40.000,-1595.044445,-800.216077,-7.996696,0.746435,-1.476488,0.000554
26 Jul 2022 05:28:50.000,-1587.511729,-814.946444,-7.990761,0.760098,-1.469564,0.000633
26 Jul 2022 05:29:00.000,-1579.842684,-829.606927,-7.984047,0.773700,-1.462511,0.000710
26 Jul 2022 05:29:10.000,-1572.037939,-844.196248,-7.976563,0.787238,-1.455331,0.000786
26 Jul 2022 05:29:20.000,-1564.098135,-858.713133,-7.968321,0.800712,-1.448024,0.000862
26 Jul 2022 05:29:30.000,-1556.023929,-873.156311,-7.959334,0.814118,-1.440590,0.000935
26 Jul 2022 05:29:40.000,-1547.815993,-887.524517,-7.949615,0.827457,-1.433030,0.001008
26 Jul 2022 05:29:50.000,-1539.475016,-901.816491,-7.939176,0.840726,-1.425344,0.001080
26 Jul 2022 05:30:00.000,-1531.001702,-916.030978,-7.928027,0.853924,-1.417533,0.001150
26 Jul 2022 05:30:10.000,-1522.396773,-930.166735,-7.916178,0.867049,-1.409598,0.001220
26 Jul 2022 05:30:20.000,-1513.660965,-944.222525,-7.903636,0.880100,-1.401540,0.001289
26 Jul 2022 05:30:30.000,-1504.795028,-958.197122,-7.890407,0.893075,-1.393359,0.001357
26 Jul 2022 05:30:40.000,-1495.799727,-972.089312,-7.876493,0.905973,-1.385058,0.001426
26 Jul 2022 05:30:50.000,-1486.675837,-985.897888,-7.861896,0.918792,-1.376637,0.001494
26 Jul 2022 05:31:00.000,-1477.424145,-999.621657,-7.846617,0.931533,-1.368097,0.001562
26 Jul 2022 05:31:10.000,-1468.045448,-1013.259436,-7.830655,0.944193,-1.359439,0.001630
26 Jul 2022 05:31:20.000,-1458.540551,-1026.810047,-7.814009,0.956773,-1.350664,0.001699
26 Jul 2022 05:31:30.000,-1448.910268,-1040.272323,-7.796679,0.969270,-1.341772,0.001767
26 Jul 2022 05:31:40.000,-1439.155421,-1053.645105,-7.778665,0.981685,-1.332765,0.001836
26 Jul 2022 05:31:50.000,-1429.276842,-1066.927236,-7.759969,0.994017,-1.323642,0.001904
26 Jul 2022 05:32:00.000,-1419.275372,-1080.117567,-7.740592,1.006263,-1.314405,0.001972
26 Jul 2022 05:32:10.000,-1409.151861,-1093.214954,-7.720539,1.018424,-1.305053,0.002039
26 Jul 2022 05:32:20.000,-1398.907172,-1106.218255,-7.699816,1.030499,-1.295588,0.002106
26 Jul 2022 05:32:30.000,-1388.542184,-1119.126338,-7.678427,1.042484,-1.286010,0.002172
26 Jul 2022 05:32:40.000,-1378.057784,-1131.938074,-7.656381,1.054380,-1.276319,0.002237
26 Jul 2022 05:32:50.000,-1367.454880,-1144.652344,-7.633685,1.066185,-1.266517,0.002302
26 Jul 2022 05:33:00.000,-1356.734391,-1157.268036,-7.610347,1.077897,-1.256604,0.002366
26 Jul 2022 05:33:10.000,-1345.897253,-1169.784052,-7.586373,1.089515,-1.246581,0.002429
26 Jul 2022 05:33:20.000,-1334.944415,-1182.199306,-7.561772,1.101037,-1.236451,0.002491
26 Jul 2022 05:33:30.000,-1323.876840,-1194.512724,-7.536551,1.112462,-1.226215,0.002553
26 Jul 2022 05:33:40.000,-1312.695501,-1206.723250,-7.510715,1.123789,-1.215873,0.002614
26 Jul 2022 05:33:50.000,-1301.401381,-1218.829841,-7.484270,1.135018,-1.205428,0.002675
26 Jul 2022 05:34:00.000,-1289.995470,-1230.831470,-7.457221,1.146148,-1.194881,0.002735
26 Jul 2022 05:34:10.000,-1278.478762,-1242.727122,-7.429570,1.157177,-1.184233,0.002795
26 Jul 2022 05:34:20.000,-1266.852257,-1254.515798,-7.401321,1.168107,-1.173486,0.002855
26 Jul 2022 05:34:30.000,-1255.116954,-1266.196508,-7.372473,1.178937,-1.162640,0.002915
26 Jul 2022 05:34:40.000,-1243.273857,-1277.768270,-7.343026,1.189666,-1.151696,0.002975
26 Jul 2022 05:34:50.000,-1231.323971,-1289.230110,-7.312978,1.200295,-1.140656,0.003035
26 Jul 2022 05:35:00.000,-1219.268301,-1300.581060,-7.282327,1.210822,-1.129518,0.003095
26 Jul 2022 05:35:10.000,-1207.107861,-1311.820154,-7.251067,1.221249,-1.118284,0.003157
26 Jul 2022 05:35:20.000,-1194.843666,-1322.946430,-7.219193,1.231573,-1.106955,0.003218
26 Jul 2022 05:35:30.000,-1182.476743,-1333.958926,-7.186701,1.241794,-1.095529,0.003280
26 Jul 2022 05:35:40.000,-1170.008126,-1344.856688,-7.153583,1.251911,-1.084008,0.003343
26 Jul 2022 05:35:50.000,-1157.438864,-1355.638763,-7.119835,1.261923,-1.072392,0.003406
26 Jul 2022 05:36:00.000,-1144.770018,-1366.304206,-7.085452,1.271828,-1.060681,0.003470
26 Jul 2022 05:36:10.000,-1132.002661,-1376.852079,-7.050433,1.281625,-1.048878,0.003534
26 Jul 2022 05:36:20.000,-1119.137884,-1387.281455,-7.014776,1.291312,-1.036982,0.003598
26 Jul 2022 05:36:30.000,-1106.176789,-1397.591421,-6.978482,1.300888,-1.024996,0.003661
26 Jul 2022 05:36:40.000,-1093.120492,-1407.781077,-6.941556,1.310352,-1.012920,0.003724
26 Jul 2022 05:36:50.000,-1079.970117,-1417.849537,-6.904004,1.319704,-1.000757,0.003786
26 Jul 2022 05:37:00.000,-1066.726801,-1427.795931,-6.865833,1.328941,-0.988508,0.003848
26 Jul 2022 05:37:10.000,-1053.391682,-1437.619406,-6.827054,1.338064,-0.976173,0.003908
26 Jul 2022 05:37:20.000,-1039.965909,-1447.319122,-6.787677,1.347072,-0.963756,0.003967
26 Jul 2022 05:37:30.000,-1026.450629,-1456.894250,-6.747712,1.355965,-0.951256,0.004026
26 Jul 2022 05:37:40.000,-1012.846997,-1466.343973,-6.707169,1.364742,-0.938675,0.004083
26 Jul 2022 05:37:50.000,-999.156166,-1475.667485,-6.666058,1.373404,-0.926014,0.004139
26 Jul 2022 05:38:00.000,-985.379295,-1484.863985,-6.624386,1.381950,-0.913273,0.004195
26 Jul 2022 05:38:10.000,-971.517546,-1493.932678,-6.582158,1.390380,-0.900453,0.004250
26 Jul 2022 05:38:20.000,-957.572088,-1502.872776,-6.539379,1.398692,-0.887554,0.004305
26 Jul 2022 05:38:30.000,-943.544096,-1511.683495,-6.496050,1.406887,-0.874577,0.004360
26 Jul 2022 05:38:40.000,-929.434754,-1520.364057,-6.452172,1.414962,-0.861523,0.004415
26 Jul 2022 05:38:50.000,-915.245257,-1528.913689,-6.407744,1.422917,-0.848391,0.004470
26 Jul 2022 05:39:00.000,-900.976810,-1537.331629,-6.362766,1.430752,-0.835184,0.004525
26 Jul 2022 05:39:10.000,-886.630631,-1545.617121,-6.317236,1.438464,-0.821902,0.004581
26 Jul 2022 05:39:20.000,-872.207949,-1553.769422,-6.271156,1.446052,-0.808546,0.004636
26 Jul 2022 05:39:30.000,-857.710005,-1561.787801,-6.224525,1.453516,-0.795118,0.004690
26 Jul 2022 05:39:40.000,-843.138051,-1569.671543,-6.177347,1.460854,-0.781619,0.004745
26 Jul 2022 05:39:50.000,-828.493349,-1577.419943,-6.129625,1.468065,-0.768050,0.004799
26 Jul 2022 05:40:00.000,-813.777168,-1585.032317,-6.081366,1.475150,-0.754414,0.004853
26 Jul 2022 05:40:10.000,-798.990785,-1592.507992,-6.032576,1.482106,-0.740711,0.004905
26 Jul 2022 05:40:20.000,-784.135486,-1599.846313,-5.983263,1.488933,-0.726943,0.004957
26 Jul 2022 05:40:30.000,-769.212559,-1607.046639,-5.933437,1.495631,-0.713112,0.005008
26 Jul 2022 05:40:40.000,-754.223298,-1614.108343,-5.883105,1.502200,-0.699219,0.005058
26 Jul 2022 05:40:50.000,-739.169002,-1621.030813,-5.832276,1.508638,-0.685265,0.005107
26 Jul 2022 05:41:00.000,-724.050975,-1627.813448,-5.780959,1.514946,-0.671252,0.005156
26 Jul 2022 05:41:10.000,-708.870523,-1634.455664,-5.729161,1.521123,-0.657181,0.005204
26 Jul 2022 05:41:20.000,-693.628958,-1640.956886,-5.676887,1.527168,-0.643054,0.005251
26 Jul 2022 05:41:30.000,-678.327596,-1647.316552,-5.624143,1.533082,-0.628870,0.005298
26 Jul 2022 05:41:40.000,-662.967755,-1653.534115,-5.570934,1.538864,-0.614633,0.005344
26 Jul 2022 05:41:50.000,-647.550761,-1659.609036,-5.517263,1.544513,-0.600343,0.005390
26 Jul 2022 05:42:00.000,-632.077942,-1665.540792,-5.463133,1.550029,-0.586000,0.005436
26 Jul 2022 05:42:10.000,-616.550628,-1671.328870,-5.408548,1.555412,-0.571607,0.005481
26 Jul 2022 05:42:20.000,-600.970157,-1676.972769,-5.353511,1.560660,-0.557165,0.005526
26 Jul 2022 05:42:30.000,-585.337869,-1682.472000,-5.298025,1.565775,-0.542674,0.005571
26 Jul 2022 05:42:40.000,-569.655108,-1687.826087,-5.242094,1.570755,-0.528136,0.005615
26 Jul 2022 05:42:50.000,-553.923222,-1693.034564,-5.185722,1.575600,-0.513552,0.005659
26 Jul 2022 05:43:00.000,-538.143565,-1698.096976,-5.128914,1.580309,-0.498923,0.005702
26 Jul 2022 05:43:10.000,-522.317492,-1703.012882,-5.071675,1.584883,-0.484251,0.005745
26 Jul 2022 05:43:20.000,-506.446367,-1707.781850,-5.014012,1.589320,-0.469536,0.005787
26 Jul 2022 05:43:30.000,-490.531556,-1712.403460,-4.955930,1.593620,-0.454780,0.005829
26 Jul 2022 05:43:40.000,-474.574430,-1716.877307,-4.897435,1.597782,-0.439983,0.005870
26 Jul 2022 05:43:50.000,-458.576367,-1721.202995,-4.838533,1.601807,-0.425148,0.005910
26 Jul 2022 05:44:00.000,-442.538747,-1725.380144,-4.779230,1.605694,-0.410275,0.005950
26 Jul 2022 05:44:10.000,-426.462956,-1729.408385,-4.719531,1.609441,-0.395367,0.005990
26 Jul 2022 05:44:20.000,-410.350385,-1733.287364,-4.659442,1.613050,-0.380423,0.006028
